id,query,company_id,company_name,company_aliases,seed_row_ids,query_purpose,sector_terms,reason,parent_query_ids,include_domains
company_fc7c935e96c630b5d97e68a4_targeted,"""Continental Automotive"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_fc7c935e96c630b5d97e68a4,Continental Automotive,"[""Continental Automotive"", ""continental automotive""]","[""gnem_row_50""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_9e5f148c5a229152f328fcb1_discovery,"""Continental Tire the Americas LLC"" Georgia tariffs import duties supply chain",company_9e5f148c5a229152f328fcb1,Continental Tire the Americas LLC,"[""Continental Tire the Americas LLC"", ""continental tire the americas""]","[""gnem_row_60""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_9e5f148c5a229152f328fcb1_targeted,"""Continental Tire the Americas LLC"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_9e5f148c5a229152f328fcb1,Continental Tire the Americas LLC,"[""Continental Tire the Americas LLC"", ""continental tire the americas""]","[""gnem_row_60""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_85bc0be08bc4340515f23feb_discovery,"""DAEHAN Solution Georgia LLC"" Georgia tariffs import duties supply chain",company_85bc0be08bc4340515f23feb,DAEHAN Solution Georgia LLC,"[""DAEHAN Solution Georgia LLC"", ""daehan solution georgia""]","[""gnem_row_31""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_85bc0be08bc4340515f23feb_targeted,"""DAEHAN Solution Georgia LLC"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_85bc0be08bc4340515f23feb,DAEHAN Solution Georgia LLC,"[""DAEHAN Solution Georgia LLC"", ""daehan solution georgia""]","[""gnem_row_31""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_95301b2e6722331d5c2f845b_discovery,"""Daesol Ausys"" Georgia tariffs import duties supply chain",company_95301b2e6722331d5c2f845b,Daesol Ausys,"[""Daesol Ausys"", ""daesol ausys""]","[""gnem_row_32""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_95301b2e6722331d5c2f845b_targeted,"""Daesol Ausys"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_95301b2e6722331d5c2f845b,Daesol Ausys,"[""Daesol Ausys"", ""daesol ausys""]","[""gnem_row_32""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_afab7be1621b5bafcfb7f0b4_discovery,"""Daesol Material Georgia, LLC"" Georgia tariffs import duties supply chain",company_afab7be1621b5bafcfb7f0b4,"Daesol Material Georgia, LLC","[""Daesol Material Georgia, LLC"", ""daesol material georgia""]","[""gnem_row_82""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_afab7be1621b5bafcfb7f0b4_targeted,"""Daesol Material Georgia, LLC"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_afab7be1621b5bafcfb7f0b4,"Daesol Material Georgia, LLC","[""Daesol Material Georgia, LLC"", ""daesol material georgia""]","[""gnem_row_82""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_8d42c7988edcfa40dca2f234_discovery,"""Daimler Truck North America"" Georgia tariffs import duties supply chain",company_8d42c7988edcfa40dca2f234,Daimler Truck North America,"[""Daimler Truck North America"", ""daimler truck north america""]","[""gnem_row_86""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_8d42c7988edcfa40dca2f234_targeted,"""Daimler Truck North America"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_8d42c7988edcfa40dca2f234,Daimler Truck North America,"[""Daimler Truck North America"", ""daimler truck north america""]","[""gnem_row_86""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_0493452f9eb077afb0f244bd_discovery,"""DAS Corp."" Georgia tariffs import duties supply chain",company_0493452f9eb077afb0f244bd,DAS Corp.,"[""DAS Corp."", ""das""]","[""gnem_row_35""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_0493452f9eb077afb0f244bd_targeted,"""DAS Corp."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_0493452f9eb077afb0f244bd,DAS Corp.,"[""DAS Corp."", ""das""]","[""gnem_row_35""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_90866fc8cf495eea5d2f62ee_discovery,"""Decostar Industries"" Georgia tariffs import duties supply chain",company_90866fc8cf495eea5d2f62ee,Decostar Industries,"[""Decostar Industries"", ""decostar industries""]","[""gnem_row_104""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_90866fc8cf495eea5d2f62ee_targeted,"""Decostar Industries"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_90866fc8cf495eea5d2f62ee,Decostar Industries,"[""Decostar Industries"", ""decostar industries""]","[""gnem_row_104""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_a67cb8fe187afc2e4991e639_discovery,"""DeKalb Tool & Die Inc."" Georgia tariffs import duties supply chain",company_a67cb8fe187afc2e4991e639,DeKalb Tool & Die Inc.,"[""DeKalb Tool & Die Inc."", ""dekalb tool die""]","[""gnem_row_115""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_a67cb8fe187afc2e4991e639_targeted,"""DeKalb Tool & Die Inc."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_a67cb8fe187afc2e4991e639,DeKalb Tool & Die Inc.,"[""DeKalb Tool & Die Inc."", ""dekalb tool die""]","[""gnem_row_115""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_15be2d53cdedc8bb7d9f1da8_discovery,"""Denkai America"" Georgia tariffs import duties supply chain",company_15be2d53cdedc8bb7d9f1da8,Denkai America,"[""Denkai America"", ""denkai america""]","[""gnem_row_161""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_15be2d53cdedc8bb7d9f1da8_targeted,"""Denkai America"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_15be2d53cdedc8bb7d9f1da8,Denkai America,"[""Denkai America"", ""denkai america""]","[""gnem_row_161""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_5b628ee8f4aa57a92808347b_discovery,"""Denso Manufacturing Georgia"" Georgia tariffs import duties supply chain",company_5b628ee8f4aa57a92808347b,Denso Manufacturing Georgia,"[""Denso Manufacturing Georgia"", ""denso manufacturing georgia""]","[""gnem_row_71""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_5b628ee8f4aa57a92808347b_targeted,"""Denso Manufacturing Georgia"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_5b628ee8f4aa57a92808347b,Denso Manufacturing Georgia,"[""Denso Manufacturing Georgia"", ""denso manufacturing georgia""]","[""gnem_row_71""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_89c7fb4ea40a16de2124266e_discovery,"""Die-Tech Industries Inc."" Georgia tariffs import duties supply chain",company_89c7fb4ea40a16de2124266e,Die-Tech Industries Inc.,"[""Die-Tech Industries Inc."", ""die tech industries""]","[""gnem_row_142""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_89c7fb4ea40a16de2124266e_targeted,"""Die-Tech Industries Inc."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_89c7fb4ea40a16de2124266e,Die-Tech Industries Inc.,"[""Die-Tech Industries Inc."", ""die tech industries""]","[""gnem_row_142""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_8c24996dab6424ef3a7a1d2c_discovery,"""Dinex Emissions Inc."" Georgia tariffs import duties supply chain",company_8c24996dab6424ef3a7a1d2c,Dinex Emissions Inc.,"[""Dinex Emissions Inc."", ""dinex emissions""]","[""gnem_row_7""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_8c24996dab6424ef3a7a1d2c_targeted,"""Dinex Emissions Inc."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_8c24996dab6424ef3a7a1d2c,Dinex Emissions Inc.,"[""Dinex Emissions Inc."", ""dinex emissions""]","[""gnem_row_7""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_e4034603e2ef1f2c82e9bef8_discovery,"""Dongwon Autopart Technology Georgia LLC"" Georgia tariffs import duties supply chain",company_e4034603e2ef1f2c82e9bef8,Dongwon Autopart Technology Georgia LLC,"[""Dongwon Autopart Technology Georgia LLC"", ""dongwon autopart technology georgia""]","[""gnem_row_15""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_e4034603e2ef1f2c82e9bef8_targeted,"""Dongwon Autopart Technology Georgia LLC"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_e4034603e2ef1f2c82e9bef8,Dongwon Autopart Technology Georgia LLC,"[""Dongwon Autopart Technology Georgia LLC"", ""dongwon autopart technology georgia""]","[""gnem_row_15""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_9ddeeb9ac201aee6620312ef_discovery,"""Dorsett Industries Inc."" Georgia tariffs import duties supply chain",company_9ddeeb9ac201aee6620312ef,Dorsett Industries Inc.,"[""Dorsett Industries Inc."", ""dorsett industries""]","[""gnem_row_20""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_9ddeeb9ac201aee6620312ef_targeted,"""Dorsett Industries Inc."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_9ddeeb9ac201aee6620312ef,Dorsett Industries Inc.,"[""Dorsett Industries Inc."", ""dorsett industries""]","[""gnem_row_20""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_2a4a597f72ccf38caccb9442_discovery,"""Down 2 Earth Trailers"" Georgia tariffs import duties supply chain",company_2a4a597f72ccf38caccb9442,Down 2 Earth Trailers,"[""Down 2 Earth Trailers"", ""down 2 earth trailers""]","[""gnem_row_22""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_2a4a597f72ccf38caccb9442_targeted,"""Down 2 Earth Trailers"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_2a4a597f72ccf38caccb9442,Down 2 Earth Trailers,"[""Down 2 Earth Trailers"", ""down 2 earth trailers""]","[""gnem_row_22""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_5dcbbc145bf0d5ed726febae_discovery,"""Duckyang"" Georgia tariffs import duties supply chain",company_5dcbbc145bf0d5ed726febae,Duckyang,"[""Duckyang"", ""duckyang""]","[""gnem_row_36""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_5dcbbc145bf0d5ed726febae_targeted,"""Duckyang"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_5dcbbc145bf0d5ed726febae,Duckyang,"[""Duckyang"", ""duckyang""]","[""gnem_row_36""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_c1c4fd592ddbedf564507b8b_discovery,"""Eaton Corp."" Georgia tariffs import duties supply chain",company_c1c4fd592ddbedf564507b8b,Eaton Corp.,"[""Eaton Corp."", ""eaton""]","[""gnem_row_37""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_c1c4fd592ddbedf564507b8b_targeted,"""Eaton Corp."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_c1c4fd592ddbedf564507b8b,Eaton Corp.,"[""Eaton Corp."", ""eaton""]","[""gnem_row_37""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_23ebfd09d6c7f37b2dc25904_discovery,"""Enchem America Inc."" Georgia tariffs import duties supply chain",company_23ebfd09d6c7f37b2dc25904,Enchem America Inc.,"[""Enchem America Inc."", ""enchem america""]","[""gnem_row_52""]",company_discovery,automotive vehicles auto parts batteries critical minerals lithium graphite steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_23ebfd09d6c7f37b2dc25904_targeted,"""Enchem America Inc."" automotive vehicles auto parts batteries critical minerals lithium graphite steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_23ebfd09d6c7f37b2dc25904,Enchem America Inc.,"[""Enchem America Inc."", ""enchem america""]","[""gnem_row_52""]",company_targeted,automotive vehicles auto parts batteries critical minerals lithium graphite steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_2433d9dc53f48bd785fdde67_discovery,"""Enplas USA Inc."" Georgia tariffs import duties supply chain",company_2433d9dc53f48bd785fdde67,Enplas USA Inc.,"[""Enplas USA Inc."", ""enplas usa""]","[""gnem_row_59""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_2433d9dc53f48bd785fdde67_targeted,"""Enplas USA Inc."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_2433d9dc53f48bd785fdde67,Enplas USA Inc.,"[""Enplas USA Inc."", ""enplas usa""]","[""gnem_row_59""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_39deb7adc0f95475d16ebb1b_discovery,"""Erdrich USA Inc."" Georgia tariffs import duties supply chain",company_39deb7adc0f95475d16ebb1b,Erdrich USA Inc.,"[""Erdrich USA Inc."", ""erdrich usa""]","[""gnem_row_68""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_39deb7adc0f95475d16ebb1b_targeted,"""Erdrich USA Inc."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_39deb7adc0f95475d16ebb1b,Erdrich USA Inc.,"[""Erdrich USA Inc."", ""erdrich usa""]","[""gnem_row_68""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_8b600a968a9e1e7afd1f6cb1_discovery,"""EVCO Plastics"" Georgia tariffs import duties supply chain",company_8b600a968a9e1e7afd1f6cb1,EVCO Plastics,"[""EVCO Plastics"", ""evco plastics""]","[""gnem_row_53""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_8b600a968a9e1e7afd1f6cb1_targeted,"""EVCO Plastics"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_8b600a968a9e1e7afd1f6cb1,EVCO Plastics,"[""EVCO Plastics"", ""evco plastics""]","[""gnem_row_53""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_72b49d856cf0c4ec907d8a5c_discovery,"""F&P Georgia Manufacturing"" Georgia tariffs import duties supply chain",company_72b49d856cf0c4ec907d8a5c,F&P Georgia Manufacturing,"[""F&P Georgia Manufacturing"", ""f p georgia manufacturing""]","[""gnem_row_54""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_72b49d856cf0c4ec907d8a5c_targeted,"""F&P Georgia Manufacturing"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_72b49d856cf0c4ec907d8a5c,F&P Georgia Manufacturing,"[""F&P Georgia Manufacturing"", ""f p georgia manufacturing""]","[""gnem_row_54""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_16cfdd7795f2585f3782e10a_discovery,"""Fanello Industries Inc."" Georgia tariffs import duties supply chain",company_16cfdd7795f2585f3782e10a,Fanello Industries Inc.,"[""Fanello Industries Inc."", ""fanello industries""]","[""gnem_row_55""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_16cfdd7795f2585f3782e10a_targeted,"""Fanello Industries Inc."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_16cfdd7795f2585f3782e10a,Fanello Industries Inc.,"[""Fanello Industries Inc."", ""fanello industries""]","[""gnem_row_55""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_dd47a3941fa7ff93d27cfe5d_discovery,"""First American Resources"" Georgia tariffs import duties supply chain",company_dd47a3941fa7ff93d27cfe5d,First American Resources,"[""First American Resources"", ""first american resources""]","[""gnem_row_56""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_dd47a3941fa7ff93d27cfe5d_targeted,"""First American Resources"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_dd47a3941fa7ff93d27cfe5d,First American Resources,"[""First American Resources"", ""first american resources""]","[""gnem_row_56""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_5fd1cdbb7f4fedfb0fc5ec73_discovery,"""Flambeau Inc."" Georgia tariffs import duties supply chain",company_5fd1cdbb7f4fedfb0fc5ec73,Flambeau Inc.,"[""Flambeau Inc."", ""flambeau""]","[""gnem_row_5""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_5fd1cdbb7f4fedfb0fc5ec73_targeted,"""Flambeau Inc."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_5fd1cdbb7f4fedfb0fc5ec73,Flambeau Inc.,"[""Flambeau Inc."", ""flambeau""]","[""gnem_row_5""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_db84bb9d505096e9f1ac05ff_discovery,"""Fouts Brothers Fire Equipment"" Georgia tariffs import duties supply chain",company_db84bb9d505096e9f1ac05ff,Fouts Brothers Fire Equipment,"[""Fouts Brothers Fire Equipment"", ""fouts brothers fire equipment""]","[""gnem_row_11""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_db84bb9d505096e9f1ac05ff_targeted,"""Fouts Brothers Fire Equipment"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_db84bb9d505096e9f1ac05ff,Fouts Brothers Fire Equipment,"[""Fouts Brothers Fire Equipment"", ""fouts brothers fire equipment""]","[""gnem_row_11""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_b77873acd655b85203123334_discovery,"""FOX Factory"" Georgia tariffs import duties supply chain",company_b77873acd655b85203123334,FOX Factory,"[""FOX Factory"", ""fox factory""]","[""gnem_row_10""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_b77873acd655b85203123334_targeted,"""FOX Factory"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_b77873acd655b85203123334,FOX Factory,"[""FOX Factory"", ""fox factory""]","[""gnem_row_10""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_95499c81d98267ad7ee60c61_discovery,"""Freudenberg-NOK"" Georgia tariffs import duties supply chain",company_95499c81d98267ad7ee60c61,Freudenberg-NOK,"[""Freudenberg-NOK"", ""freudenberg nok""]","[""gnem_row_48"", ""gnem_row_61""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_95499c81d98267ad7ee60c61_targeted,"""Freudenberg-NOK"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_95499c81d98267ad7ee60c61,Freudenberg-NOK,"[""Freudenberg-NOK"", ""freudenberg nok""]","[""gnem_row_48"", ""gnem_row_61""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_0f47bea73e79482f99163b3b_discovery,"""FREYR Battery"" Georgia tariffs import duties supply chain",company_0f47bea73e79482f99163b3b,FREYR Battery,"[""FREYR Battery"", ""freyr battery""]","[""gnem_row_69""]",company_discovery,automotive vehicles auto parts batteries critical minerals lithium graphite steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_0f47bea73e79482f99163b3b_targeted,"""FREYR Battery"" automotive vehicles auto parts batteries critical minerals lithium graphite steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_0f47bea73e79482f99163b3b,FREYR Battery,"[""FREYR Battery"", ""freyr battery""]","[""gnem_row_69""]",company_targeted,automotive vehicles auto parts batteries critical minerals lithium graphite steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_4cf9aea6b8343b258d83e9d6_discovery,"""GEDIA Georgia LLC"" Georgia tariffs import duties supply chain",company_4cf9aea6b8343b258d83e9d6,GEDIA Georgia LLC,"[""GEDIA Georgia LLC"", ""gedia georgia""]","[""gnem_row_74""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_4cf9aea6b8343b258d83e9d6_targeted,"""GEDIA Georgia LLC"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_4cf9aea6b8343b258d83e9d6,GEDIA Georgia LLC,"[""GEDIA Georgia LLC"", ""gedia georgia""]","[""gnem_row_74""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_1397e4a3a1b21417765afda3_discovery,"""Global Powertrain Systems LLC"" Georgia tariffs import duties supply chain",company_1397e4a3a1b21417765afda3,Global Powertrain Systems LLC,"[""Global Powertrain Systems LLC"", ""global powertrain systems""]","[""gnem_row_75""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_1397e4a3a1b21417765afda3_targeted,"""Global Powertrain Systems LLC"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_1397e4a3a1b21417765afda3,Global Powertrain Systems LLC,"[""Global Powertrain Systems LLC"", ""global powertrain systems""]","[""gnem_row_75""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_b7b4dc548795424b83c672ad_discovery,"""Goodyear Tire & Rubber Co."" Georgia tariffs import duties supply chain",company_b7b4dc548795424b83c672ad,Goodyear Tire & Rubber Co.,"[""Goodyear Tire & Rubber Co."", ""goodyear tire rubber""]","[""gnem_row_108""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_b7b4dc548795424b83c672ad_targeted,"""Goodyear Tire & Rubber Co."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",company_b7b4dc548795424b83c672ad,Goodyear Tire & Rubber Co.,"[""Goodyear Tire & Rubber Co."", ""goodyear tire rubber""]","[""gnem_row_108""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_284da82fa1a5d254a086d112_discovery,"""Grudem"" Georgia tariffs import duties supply chain",company_284da82fa1a5d254a086d112,Grudem,"[""Grudem"", ""grudem""]","[""gnem_row_4""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_284da82fa1a5d254a086d112_targeted,"""Grudem"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_284da82fa1a5d254a086d112,Grudem,"[""Grudem"", ""grudem""]","[""gnem_row_4""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_62439ed88b20d99762107a5c_discovery,"""GSC Steel Stamping LLC"" Georgia tariffs import duties supply chain",company_62439ed88b20d99762107a5c,GSC Steel Stamping LLC,"[""GSC Steel Stamping LLC"", ""gsc steel stamping""]","[""gnem_row_70""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_62439ed88b20d99762107a5c_targeted,"""GSC Steel Stamping LLC"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_62439ed88b20d99762107a5c,GSC Steel Stamping LLC,"[""GSC Steel Stamping LLC"", ""gsc steel stamping""]","[""gnem_row_70""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_cd5434e61fd91cb82ebf56cf_discovery,"""Haering Precision USA LP"" Georgia tariffs import duties supply chain",company_cd5434e61fd91cb82ebf56cf,Haering Precision USA LP,"[""Haering Precision USA LP"", ""haering precision usa""]","[""gnem_row_43"", ""gnem_row_72""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_cd5434e61fd91cb82ebf56cf_targeted,"""Haering Precision USA LP"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_cd5434e61fd91cb82ebf56cf,Haering Precision USA LP,"[""Haering Precision USA LP"", ""haering precision usa""]","[""gnem_row_43"", ""gnem_row_72""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_2f674205f91f09171f99b95d_discovery,"""Hanon Systems USA LLC"" Georgia tariffs import duties supply chain",company_2f674205f91f09171f99b95d,Hanon Systems USA LLC,"[""Hanon Systems USA LLC"", ""hanon systems usa""]","[""gnem_row_73""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_2f674205f91f09171f99b95d_targeted,"""Hanon Systems USA LLC"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",company_2f674205f91f09171f99b95d,Hanon Systems USA LLC,"[""Hanon Systems USA LLC"", ""hanon systems usa""]","[""gnem_row_73""]",company_targeted,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
company_83738a1fb07cdd4d4438490b_discovery,"""HELLA Automotive Sales Inc."" Georgia tariffs import duties supply chain",company_83738a1fb07cdd4d4438490b,HELLA Automotive Sales Inc.,"[""HELLA Automotive Sales Inc."", ""hella automotive sales""]","[""gnem_row_121""]",company_discovery,automotive vehicles auto parts,Collect company-named evidence; seed product/location labels are unverified.,[],[]
