query_id,original_id,original_query,input_row,duplicate_of,sectors,geography,labels_basis,parent_query_id,expansion_reason,parent_query_ids,company_id,company_name,company_aliases,seed_row_ids,query_purpose,sector_terms,include_domains
q_company_0493452f9eb077afb0f244bd_discovery,company_0493452f9eb077afb0f244bd_discovery,"""DAS Corp."" Georgia tariffs import duties supply chain",90,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_0493452f9eb077afb0f244bd,DAS Corp.,"[""DAS Corp."", ""das""]","[""gnem_row_35""]",company_discovery,automotive vehicles auto parts,[]
q_company_0493452f9eb077afb0f244bd_targeted,company_0493452f9eb077afb0f244bd_targeted,"""DAS Corp."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",91,,"[""automotive_and_trade""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_0493452f9eb077afb0f244bd,DAS Corp.,"[""DAS Corp."", ""das""]","[""gnem_row_35""]",company_targeted,automotive vehicles auto parts,[]
q_company_90866fc8cf495eea5d2f62ee_discovery,company_90866fc8cf495eea5d2f62ee_discovery,"""Decostar Industries"" Georgia tariffs import duties supply chain",92,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_90866fc8cf495eea5d2f62ee,Decostar Industries,"[""Decostar Industries"", ""decostar industries""]","[""gnem_row_104""]",company_discovery,automotive vehicles auto parts,[]
q_company_90866fc8cf495eea5d2f62ee_targeted,company_90866fc8cf495eea5d2f62ee_targeted,"""Decostar Industries"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",93,,"[""automotive_and_trade""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_90866fc8cf495eea5d2f62ee,Decostar Industries,"[""Decostar Industries"", ""decostar industries""]","[""gnem_row_104""]",company_targeted,automotive vehicles auto parts,[]
q_company_a67cb8fe187afc2e4991e639_discovery,company_a67cb8fe187afc2e4991e639_discovery,"""DeKalb Tool & Die Inc."" Georgia tariffs import duties supply chain",94,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_a67cb8fe187afc2e4991e639,DeKalb Tool & Die Inc.,"[""DeKalb Tool & Die Inc."", ""dekalb tool die""]","[""gnem_row_115""]",company_discovery,automotive vehicles auto parts,[]
q_company_a67cb8fe187afc2e4991e639_targeted,company_a67cb8fe187afc2e4991e639_targeted,"""DeKalb Tool & Die Inc."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",95,,"[""automotive_and_trade""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_a67cb8fe187afc2e4991e639,DeKalb Tool & Die Inc.,"[""DeKalb Tool & Die Inc."", ""dekalb tool die""]","[""gnem_row_115""]",company_targeted,automotive vehicles auto parts,[]
q_company_15be2d53cdedc8bb7d9f1da8_discovery,company_15be2d53cdedc8bb7d9f1da8_discovery,"""Denkai America"" Georgia tariffs import duties supply chain",96,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_15be2d53cdedc8bb7d9f1da8,Denkai America,"[""Denkai America"", ""denkai america""]","[""gnem_row_161""]",company_discovery,automotive vehicles auto parts,[]
q_company_15be2d53cdedc8bb7d9f1da8_targeted,company_15be2d53cdedc8bb7d9f1da8_targeted,"""Denkai America"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",97,,"[""automotive_and_trade""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_15be2d53cdedc8bb7d9f1da8,Denkai America,"[""Denkai America"", ""denkai america""]","[""gnem_row_161""]",company_targeted,automotive vehicles auto parts,[]
q_company_5b628ee8f4aa57a92808347b_discovery,company_5b628ee8f4aa57a92808347b_discovery,"""Denso Manufacturing Georgia"" Georgia tariffs import duties supply chain",98,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_5b628ee8f4aa57a92808347b,Denso Manufacturing Georgia,"[""Denso Manufacturing Georgia"", ""denso manufacturing georgia""]","[""gnem_row_71""]",company_discovery,automotive vehicles auto parts,[]
q_company_5b628ee8f4aa57a92808347b_targeted,company_5b628ee8f4aa57a92808347b_targeted,"""Denso Manufacturing Georgia"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",99,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_5b628ee8f4aa57a92808347b,Denso Manufacturing Georgia,"[""Denso Manufacturing Georgia"", ""denso manufacturing georgia""]","[""gnem_row_71""]",company_targeted,automotive vehicles auto parts,[]
q_company_89c7fb4ea40a16de2124266e_discovery,company_89c7fb4ea40a16de2124266e_discovery,"""Die-Tech Industries Inc."" Georgia tariffs import duties supply chain",100,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_89c7fb4ea40a16de2124266e,Die-Tech Industries Inc.,"[""Die-Tech Industries Inc."", ""die tech industries""]","[""gnem_row_142""]",company_discovery,automotive vehicles auto parts,[]
q_company_89c7fb4ea40a16de2124266e_targeted,company_89c7fb4ea40a16de2124266e_targeted,"""Die-Tech Industries Inc."" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",101,,"[""automotive_and_trade""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_89c7fb4ea40a16de2124266e,Die-Tech Industries Inc.,"[""Die-Tech Industries Inc."", ""die tech industries""]","[""gnem_row_142""]",company_targeted,automotive vehicles auto parts,[]
q_company_8c24996dab6424ef3a7a1d2c_discovery,company_8c24996dab6424ef3a7a1d2c_discovery,"""Dinex Emissions Inc."" Georgia tariffs import duties supply chain",102,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_8c24996dab6424ef3a7a1d2c,Dinex Emissions Inc.,"[""Dinex Emissions Inc."", ""dinex emissions""]","[""gnem_row_7""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_8c24996dab6424ef3a7a1d2c_targeted,company_8c24996dab6424ef3a7a1d2c_targeted,"""Dinex Emissions Inc."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",103,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_8c24996dab6424ef3a7a1d2c,Dinex Emissions Inc.,"[""Dinex Emissions Inc."", ""dinex emissions""]","[""gnem_row_7""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_e4034603e2ef1f2c82e9bef8_discovery,company_e4034603e2ef1f2c82e9bef8_discovery,"""Dongwon Autopart Technology Georgia LLC"" Georgia tariffs import duties supply chain",104,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_e4034603e2ef1f2c82e9bef8,Dongwon Autopart Technology Georgia LLC,"[""Dongwon Autopart Technology Georgia LLC"", ""dongwon autopart technology georgia""]","[""gnem_row_15""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_e4034603e2ef1f2c82e9bef8_targeted,company_e4034603e2ef1f2c82e9bef8_targeted,"""Dongwon Autopart Technology Georgia LLC"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",105,,"[""metals""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_e4034603e2ef1f2c82e9bef8,Dongwon Autopart Technology Georgia LLC,"[""Dongwon Autopart Technology Georgia LLC"", ""dongwon autopart technology georgia""]","[""gnem_row_15""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_9ddeeb9ac201aee6620312ef_discovery,company_9ddeeb9ac201aee6620312ef_discovery,"""Dorsett Industries Inc."" Georgia tariffs import duties supply chain",106,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_9ddeeb9ac201aee6620312ef,Dorsett Industries Inc.,"[""Dorsett Industries Inc."", ""dorsett industries""]","[""gnem_row_20""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_9ddeeb9ac201aee6620312ef_targeted,company_9ddeeb9ac201aee6620312ef_targeted,"""Dorsett Industries Inc."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",107,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_9ddeeb9ac201aee6620312ef,Dorsett Industries Inc.,"[""Dorsett Industries Inc."", ""dorsett industries""]","[""gnem_row_20""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_2a4a597f72ccf38caccb9442_discovery,company_2a4a597f72ccf38caccb9442_discovery,"""Down 2 Earth Trailers"" Georgia tariffs import duties supply chain",108,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_2a4a597f72ccf38caccb9442,Down 2 Earth Trailers,"[""Down 2 Earth Trailers"", ""down 2 earth trailers""]","[""gnem_row_22""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_2a4a597f72ccf38caccb9442_targeted,company_2a4a597f72ccf38caccb9442_targeted,"""Down 2 Earth Trailers"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",109,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_2a4a597f72ccf38caccb9442,Down 2 Earth Trailers,"[""Down 2 Earth Trailers"", ""down 2 earth trailers""]","[""gnem_row_22""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_5dcbbc145bf0d5ed726febae_discovery,company_5dcbbc145bf0d5ed726febae_discovery,"""Duckyang"" Georgia tariffs import duties supply chain",110,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_5dcbbc145bf0d5ed726febae,Duckyang,"[""Duckyang"", ""duckyang""]","[""gnem_row_36""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_5dcbbc145bf0d5ed726febae_targeted,company_5dcbbc145bf0d5ed726febae_targeted,"""Duckyang"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",111,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_5dcbbc145bf0d5ed726febae,Duckyang,"[""Duckyang"", ""duckyang""]","[""gnem_row_36""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_c1c4fd592ddbedf564507b8b_discovery,company_c1c4fd592ddbedf564507b8b_discovery,"""Eaton Corp."" Georgia tariffs import duties supply chain",112,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_c1c4fd592ddbedf564507b8b,Eaton Corp.,"[""Eaton Corp."", ""eaton""]","[""gnem_row_37""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_c1c4fd592ddbedf564507b8b_targeted,company_c1c4fd592ddbedf564507b8b_targeted,"""Eaton Corp."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",113,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_c1c4fd592ddbedf564507b8b,Eaton Corp.,"[""Eaton Corp."", ""eaton""]","[""gnem_row_37""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_23ebfd09d6c7f37b2dc25904_discovery,company_23ebfd09d6c7f37b2dc25904_discovery,"""Enchem America Inc."" Georgia tariffs import duties supply chain",114,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_23ebfd09d6c7f37b2dc25904,Enchem America Inc.,"[""Enchem America Inc."", ""enchem america""]","[""gnem_row_52""]",company_discovery,automotive vehicles auto parts batteries critical minerals lithium graphite steel aluminum copper tariffs,[]
q_company_23ebfd09d6c7f37b2dc25904_targeted,company_23ebfd09d6c7f37b2dc25904_targeted,"""Enchem America Inc."" automotive vehicles auto parts batteries critical minerals lithium graphite steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",115,,"[""batteries_and_minerals"", ""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_23ebfd09d6c7f37b2dc25904,Enchem America Inc.,"[""Enchem America Inc."", ""enchem america""]","[""gnem_row_52""]",company_targeted,automotive vehicles auto parts batteries critical minerals lithium graphite steel aluminum copper tariffs,[]
q_company_2433d9dc53f48bd785fdde67_discovery,company_2433d9dc53f48bd785fdde67_discovery,"""Enplas USA Inc."" Georgia tariffs import duties supply chain",116,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_2433d9dc53f48bd785fdde67,Enplas USA Inc.,"[""Enplas USA Inc."", ""enplas usa""]","[""gnem_row_59""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_2433d9dc53f48bd785fdde67_targeted,company_2433d9dc53f48bd785fdde67_targeted,"""Enplas USA Inc."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",117,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_2433d9dc53f48bd785fdde67,Enplas USA Inc.,"[""Enplas USA Inc."", ""enplas usa""]","[""gnem_row_59""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_39deb7adc0f95475d16ebb1b_discovery,company_39deb7adc0f95475d16ebb1b_discovery,"""Erdrich USA Inc."" Georgia tariffs import duties supply chain",118,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_39deb7adc0f95475d16ebb1b,Erdrich USA Inc.,"[""Erdrich USA Inc."", ""erdrich usa""]","[""gnem_row_68""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_39deb7adc0f95475d16ebb1b_targeted,company_39deb7adc0f95475d16ebb1b_targeted,"""Erdrich USA Inc."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",119,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_39deb7adc0f95475d16ebb1b,Erdrich USA Inc.,"[""Erdrich USA Inc."", ""erdrich usa""]","[""gnem_row_68""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_8b600a968a9e1e7afd1f6cb1_discovery,company_8b600a968a9e1e7afd1f6cb1_discovery,"""EVCO Plastics"" Georgia tariffs import duties supply chain",120,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_8b600a968a9e1e7afd1f6cb1,EVCO Plastics,"[""EVCO Plastics"", ""evco plastics""]","[""gnem_row_53""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_8b600a968a9e1e7afd1f6cb1_targeted,company_8b600a968a9e1e7afd1f6cb1_targeted,"""EVCO Plastics"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",121,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_8b600a968a9e1e7afd1f6cb1,EVCO Plastics,"[""EVCO Plastics"", ""evco plastics""]","[""gnem_row_53""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_72b49d856cf0c4ec907d8a5c_discovery,company_72b49d856cf0c4ec907d8a5c_discovery,"""F&P Georgia Manufacturing"" Georgia tariffs import duties supply chain",122,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_72b49d856cf0c4ec907d8a5c,F&P Georgia Manufacturing,"[""F&P Georgia Manufacturing"", ""f p georgia manufacturing""]","[""gnem_row_54""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_72b49d856cf0c4ec907d8a5c_targeted,company_72b49d856cf0c4ec907d8a5c_targeted,"""F&P Georgia Manufacturing"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",123,,"[""metals""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_72b49d856cf0c4ec907d8a5c,F&P Georgia Manufacturing,"[""F&P Georgia Manufacturing"", ""f p georgia manufacturing""]","[""gnem_row_54""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_16cfdd7795f2585f3782e10a_discovery,company_16cfdd7795f2585f3782e10a_discovery,"""Fanello Industries Inc."" Georgia tariffs import duties supply chain",124,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_16cfdd7795f2585f3782e10a,Fanello Industries Inc.,"[""Fanello Industries Inc."", ""fanello industries""]","[""gnem_row_55""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_16cfdd7795f2585f3782e10a_targeted,company_16cfdd7795f2585f3782e10a_targeted,"""Fanello Industries Inc."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",125,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_16cfdd7795f2585f3782e10a,Fanello Industries Inc.,"[""Fanello Industries Inc."", ""fanello industries""]","[""gnem_row_55""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_dd47a3941fa7ff93d27cfe5d_discovery,company_dd47a3941fa7ff93d27cfe5d_discovery,"""First American Resources"" Georgia tariffs import duties supply chain",126,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_dd47a3941fa7ff93d27cfe5d,First American Resources,"[""First American Resources"", ""first american resources""]","[""gnem_row_56""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_dd47a3941fa7ff93d27cfe5d_targeted,company_dd47a3941fa7ff93d27cfe5d_targeted,"""First American Resources"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",127,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_dd47a3941fa7ff93d27cfe5d,First American Resources,"[""First American Resources"", ""first american resources""]","[""gnem_row_56""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_5fd1cdbb7f4fedfb0fc5ec73_discovery,company_5fd1cdbb7f4fedfb0fc5ec73_discovery,"""Flambeau Inc."" Georgia tariffs import duties supply chain",128,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_5fd1cdbb7f4fedfb0fc5ec73,Flambeau Inc.,"[""Flambeau Inc."", ""flambeau""]","[""gnem_row_5""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_5fd1cdbb7f4fedfb0fc5ec73_targeted,company_5fd1cdbb7f4fedfb0fc5ec73_targeted,"""Flambeau Inc."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",129,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_5fd1cdbb7f4fedfb0fc5ec73,Flambeau Inc.,"[""Flambeau Inc."", ""flambeau""]","[""gnem_row_5""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_db84bb9d505096e9f1ac05ff_discovery,company_db84bb9d505096e9f1ac05ff_discovery,"""Fouts Brothers Fire Equipment"" Georgia tariffs import duties supply chain",130,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_db84bb9d505096e9f1ac05ff,Fouts Brothers Fire Equipment,"[""Fouts Brothers Fire Equipment"", ""fouts brothers fire equipment""]","[""gnem_row_11""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_db84bb9d505096e9f1ac05ff_targeted,company_db84bb9d505096e9f1ac05ff_targeted,"""Fouts Brothers Fire Equipment"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",131,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_db84bb9d505096e9f1ac05ff,Fouts Brothers Fire Equipment,"[""Fouts Brothers Fire Equipment"", ""fouts brothers fire equipment""]","[""gnem_row_11""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_b77873acd655b85203123334_discovery,company_b77873acd655b85203123334_discovery,"""FOX Factory"" Georgia tariffs import duties supply chain",132,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_b77873acd655b85203123334,FOX Factory,"[""FOX Factory"", ""fox factory""]","[""gnem_row_10""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_b77873acd655b85203123334_targeted,company_b77873acd655b85203123334_targeted,"""FOX Factory"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",133,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_b77873acd655b85203123334,FOX Factory,"[""FOX Factory"", ""fox factory""]","[""gnem_row_10""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_95499c81d98267ad7ee60c61_discovery,company_95499c81d98267ad7ee60c61_discovery,"""Freudenberg-NOK"" Georgia tariffs import duties supply chain",134,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_95499c81d98267ad7ee60c61,Freudenberg-NOK,"[""Freudenberg-NOK"", ""freudenberg nok""]","[""gnem_row_48"", ""gnem_row_61""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_95499c81d98267ad7ee60c61_targeted,company_95499c81d98267ad7ee60c61_targeted,"""Freudenberg-NOK"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",135,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_95499c81d98267ad7ee60c61,Freudenberg-NOK,"[""Freudenberg-NOK"", ""freudenberg nok""]","[""gnem_row_48"", ""gnem_row_61""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_0f47bea73e79482f99163b3b_discovery,company_0f47bea73e79482f99163b3b_discovery,"""FREYR Battery"" Georgia tariffs import duties supply chain",136,,"[""batteries_and_minerals""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_0f47bea73e79482f99163b3b,FREYR Battery,"[""FREYR Battery"", ""freyr battery""]","[""gnem_row_69""]",company_discovery,automotive vehicles auto parts batteries critical minerals lithium graphite steel aluminum copper tariffs,[]
q_company_0f47bea73e79482f99163b3b_targeted,company_0f47bea73e79482f99163b3b_targeted,"""FREYR Battery"" automotive vehicles auto parts batteries critical minerals lithium graphite steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",137,,"[""batteries_and_minerals"", ""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_0f47bea73e79482f99163b3b,FREYR Battery,"[""FREYR Battery"", ""freyr battery""]","[""gnem_row_69""]",company_targeted,automotive vehicles auto parts batteries critical minerals lithium graphite steel aluminum copper tariffs,[]
q_company_4cf9aea6b8343b258d83e9d6_discovery,company_4cf9aea6b8343b258d83e9d6_discovery,"""GEDIA Georgia LLC"" Georgia tariffs import duties supply chain",138,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_4cf9aea6b8343b258d83e9d6,GEDIA Georgia LLC,"[""GEDIA Georgia LLC"", ""gedia georgia""]","[""gnem_row_74""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_4cf9aea6b8343b258d83e9d6_targeted,company_4cf9aea6b8343b258d83e9d6_targeted,"""GEDIA Georgia LLC"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",139,,"[""metals""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_4cf9aea6b8343b258d83e9d6,GEDIA Georgia LLC,"[""GEDIA Georgia LLC"", ""gedia georgia""]","[""gnem_row_74""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_1397e4a3a1b21417765afda3_discovery,company_1397e4a3a1b21417765afda3_discovery,"""Global Powertrain Systems LLC"" Georgia tariffs import duties supply chain",140,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_1397e4a3a1b21417765afda3,Global Powertrain Systems LLC,"[""Global Powertrain Systems LLC"", ""global powertrain systems""]","[""gnem_row_75""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_1397e4a3a1b21417765afda3_targeted,company_1397e4a3a1b21417765afda3_targeted,"""Global Powertrain Systems LLC"" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",141,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_1397e4a3a1b21417765afda3,Global Powertrain Systems LLC,"[""Global Powertrain Systems LLC"", ""global powertrain systems""]","[""gnem_row_75""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_b7b4dc548795424b83c672ad_discovery,company_b7b4dc548795424b83c672ad_discovery,"""Goodyear Tire & Rubber Co."" Georgia tariffs import duties supply chain",142,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_b7b4dc548795424b83c672ad,Goodyear Tire & Rubber Co.,"[""Goodyear Tire & Rubber Co."", ""goodyear tire rubber""]","[""gnem_row_108""]",company_discovery,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_b7b4dc548795424b83c672ad_targeted,company_b7b4dc548795424b83c672ad_targeted,"""Goodyear Tire & Rubber Co."" automotive vehicles auto parts steel aluminum copper tariffs tariffs cost sourcing country of origin 2026",143,,"[""metals""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_b7b4dc548795424b83c672ad,Goodyear Tire & Rubber Co.,"[""Goodyear Tire & Rubber Co."", ""goodyear tire rubber""]","[""gnem_row_108""]",company_targeted,automotive vehicles auto parts steel aluminum copper tariffs,[]
q_company_284da82fa1a5d254a086d112_discovery,company_284da82fa1a5d254a086d112_discovery,"""Grudem"" Georgia tariffs import duties supply chain",144,,"[""automotive_and_trade""]",statewide_georgia,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_284da82fa1a5d254a086d112,Grudem,"[""Grudem"", ""grudem""]","[""gnem_row_4""]",company_discovery,automotive vehicles auto parts,[]
q_company_284da82fa1a5d254a086d112_targeted,company_284da82fa1a5d254a086d112_targeted,"""Grudem"" automotive vehicles auto parts tariffs cost sourcing country of origin 2026",145,,"[""automotive_and_trade""]",national_international_context,query_text_only,,Collect company-named evidence; seed product/location labels are unverified.,[],company_284da82fa1a5d254a086d112,Grudem,"[""Grudem"", ""grudem""]","[""gnem_row_4""]",company_targeted,automotive vehicles auto parts,[]
